GRID_TYPE;GAME_ID;GAME_EVENT_ID;PLAYER_ID;PLAYER_NAME;TEAM_ID;TEAM_NAME;PERIOD;MINUTES_REMAINING;SECONDS_REMAINING;EVENT_TYPE;ACTION_TYPE;SHOT_TYPE;SHOT_ZONE_BASIC;SHOT_ZONE_AREA;SHOT_ZONE_RANGE;SHOT_DISTANCE;LOC_X;LOC_Y;SHOT_ATTEMPTED_FLAG;SHOT_MADE_FLAG;GAME_DATE;HTM;VTM
Shot Chart Detail;20600590;252;2544;LeBron James;1610612739;Cleveland Cavaliers;2;0;38;Made Shot;Driving Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070119;DEN;CLE
Shot Chart Detail;20600590;349;2544;LeBron James;1610612739;Cleveland Cavaliers;3;1;39;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070119;DEN;CLE
Shot Chart Detail;20600590;407;2544;LeBron James;1610612739;Cleveland Cavaliers;4;7;42;Made Shot;Tip Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070119;DEN;CLE
Shot Chart Detail;20600590;449;2544;LeBron James;1610612739;Cleveland Cavaliers;4;4;9;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070119;DEN;CLE
Shot Chart Detail;20600601;46;2544;LeBron James;1610612739;Cleveland Cavaliers;1;8;16;Made Shot;Jump Shot;2PT Field Goal;Mid-Range;Center(C);16-24 ft.;21;-6;214;1;1;20070120;GSW;CLE
Shot Chart Detail;20600601;70;2544;LeBron James;1610612739;Cleveland Cavaliers;1;5;29;Made Shot;Turnaround Hook Shot;2PT Field Goal;In The Paint (Non-RA);Center(C);Less Than 8 ft.;7;31;63;1;1;20070120;GSW;CLE
Shot Chart Detail;20600601;89;2544;LeBron James;1610612739;Cleveland Cavaliers;1;3;46;Made Shot;Running Jump Shot;2PT Field Goal;In The Paint (Non-RA);Center(C);Less Than 8 ft.;5;-46;22;1;1;20070120;GSW;CLE
Shot Chart Detail;20600601;95;2544;LeBron James;1610612739;Cleveland Cavaliers;1;2;57;Made Shot;Slam Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070120;GSW;CLE
Shot Chart Detail;20600601;122;2544;LeBron James;1610612739;Cleveland Cavaliers;1;0;59;Made Shot;Jump Shot;2PT Field Goal;Mid-Range;Center(C);16-24 ft.;16;38;161;1;1;20070120;GSW;CLE
Shot Chart Detail;20600601;199;2544;LeBron James;1610612739;Cleveland Cavaliers;2;5;59;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;3;-25;22;1;1;20070120;GSW;CLE
Shot Chart Detail;20600601;271;2544;LeBron James;1610612739;Cleveland Cavaliers;3;10;20;Made Shot;Slam Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070120;GSW;CLE
Shot Chart Detail;20600601;279;2544;LeBron James;1610612739;Cleveland Cavaliers;3;9;42;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;1;16;10;1;1;20070120;GSW;CLE
Shot Chart Detail;20600601;404;2544;LeBron James;1610612739;Cleveland Cavaliers;4;9;13;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;2;16;15;1;1;20070120;GSW;CLE
Shot Chart Detail;20600601;410;2544;LeBron James;1610612739;Cleveland Cavaliers;4;8;22;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;2;18;13;1;1;20070120;GSW;CLE
Shot Chart Detail;20600601;447;2544;LeBron James;1610612739;Cleveland Cavaliers;4;4;54;Made Shot;Jump Shot;3PT Field Goal;Left Corner 3;Left Side(L);24+ ft.;22;-227;26;1;1;20070120;GSW;CLE
Shot Chart Detail;20600601;466;2544;LeBron James;1610612739;Cleveland Cavaliers;4;2;34;Made Shot;Slam Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070120;GSW;CLE
Shot Chart Detail;20600601;520;2544;LeBron James;1610612739;Cleveland Cavaliers;5;3;40;Made Shot;Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;2;24;2;1;1;20070120;GSW;CLE
Shot Chart Detail;20600601;536;2544;LeBron James;1610612739;Cleveland Cavaliers;5;2;12;Made Shot;Jump Shot;3PT Field Goal;Above the Break 3;Left Side Center(LC);24+ ft.;25;-209;138;1;1;20070120;GSW;CLE
Shot Chart Detail;20600607;60;2544;LeBron James;1610612739;Cleveland Cavaliers;1;4;32;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;6;3;1;1;20070122;CLE;ORL
Shot Chart Detail;20600607;127;2544;LeBron James;1610612739;Cleveland Cavaliers;2;9;34;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;-5;-3;1;1;20070122;CLE;ORL
Shot Chart Detail;20600607;131;2544;LeBron James;1610612739;Cleveland Cavaliers;2;9;8;Made Shot;Turnaround Jump Shot;2PT Field Goal;Mid-Range;Left Side Center(LC);16-24 ft.;18;-92;164;1;1;20070122;CLE;ORL
Shot Chart Detail;20600607;159;2544;LeBron James;1610612739;Cleveland Cavaliers;2;5;59;Made Shot;Driving Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;3;3;1;1;20070122;CLE;ORL
Shot Chart Detail;20600607;220;2544;LeBron James;1610612739;Cleveland Cavaliers;3;11;25;Made Shot;Jump Shot;2PT Field Goal;Mid-Range;Left Side(L);16-24 ft.;21;-199;82;1;1;20070122;CLE;ORL
Shot Chart Detail;20600607;357;2544;LeBron James;1610612739;Cleveland Cavaliers;4;8;56;Made Shot;Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;2;-20;5;1;1;20070122;CLE;ORL
Shot Chart Detail;20600623;4;2544;LeBron James;1610612739;Cleveland Cavaliers;1;11;31;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;6;3;1;1;20070124;CLE;PHI
Shot Chart Detail;20600623;109;2544;LeBron James;1610612739;Cleveland Cavaliers;1;0;38;Made Shot;Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;1;-13;2;1;1;20070124;CLE;PHI
Shot Chart Detail;20600623;121;2544;LeBron James;1610612739;Cleveland Cavaliers;2;11;31;Made Shot;Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;1;13;3;1;1;20070124;CLE;PHI
Shot Chart Detail;20600623;274;2544;LeBron James;1610612739;Cleveland Cavaliers;3;8;39;Made Shot;Jump Bank Shot;2PT Field Goal;Mid-Range;Left Side(L);8-16 ft.;10;-99;26;1;1;20070124;CLE;PHI
Shot Chart Detail;20600623;310;2544;LeBron James;1610612739;Cleveland Cavaliers;3;4;52;Made Shot;Jump Shot;2PT Field Goal;Mid-Range;Right Side(R);8-16 ft.;15;141;72;1;1;20070124;CLE;PHI
Shot Chart Detail;20600623;327;2544;LeBron James;1610612739;Cleveland Cavaliers;3;2;32;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;1;13;-11;1;1;20070124;CLE;PHI
Shot Chart Detail;20600623;395;2544;LeBron James;1610612739;Cleveland Cavaliers;4;6;38;Made Shot;Driving Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;-3;1;1;20070124;CLE;PHI
Shot Chart Detail;20600623;398;2544;LeBron James;1610612739;Cleveland Cavaliers;4;6;17;Made Shot;Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;2;1;1;20070124;CLE;PHI
Shot Chart Detail;20600623;520;2544;LeBron James;1610612739;Cleveland Cavaliers;5;1;4;Made Shot;Jump Bank Shot;2PT Field Goal;In The Paint (Non-RA);Center(C);Less Than 8 ft.;4;43;8;1;1;20070124;CLE;PHI
Shot Chart Detail;20600623;572;2544;LeBron James;1610612739;Cleveland Cavaliers;6;2;46;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;3;1;1;20070124;CLE;PHI
Shot Chart Detail;20600623;583;2544;LeBron James;1610612739;Cleveland Cavaliers;6;1;41;Made Shot;Jump Shot;3PT Field Goal;Above the Break 3;Right Side Center(RC);24+ ft.;25;121;225;1;1;20070124;CLE;PHI
Shot Chart Detail;20600623;603;2544;LeBron James;1610612739;Cleveland Cavaliers;6;0;12;Made Shot;Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;-2;8;1;1;20070124;CLE;PHI
Shot Chart Detail;20600623;611;2544;LeBron James;1610612739;Cleveland Cavaliers;6;0;8;Made Shot;Jump Shot;3PT Field Goal;Above the Break 3;Center(C);24+ ft.;24;-62;237;1;1;20070124;CLE;PHI
Shot Chart Detail;20600623;619;2544;LeBron James;1610612739;Cleveland Cavaliers;6;0;2;Made Shot;Jump Shot;3PT Field Goal;Above the Break 3;Left Side Center(LC);24+ ft.;24;-222;105;1;1;20070124;CLE;PHI
Shot Chart Detail;20600655;10;2544;LeBron James;1610612739;Cleveland Cavaliers;1;10;49;Made Shot;Driving Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;-2;-1;1;1;20070128;CLE;PHX
Shot Chart Detail;20600655;77;2544;LeBron James;1610612739;Cleveland Cavaliers;1;3;13;Made Shot;Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;2;23;3;1;1;20070128;CLE;PHX
Shot Chart Detail;20600655;85;2544;LeBron James;1610612739;Cleveland Cavaliers;1;2;52;Made Shot;Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;1;0;1;1;20070128;CLE;PHX
Shot Chart Detail;20600655;105;2544;LeBron James;1610612739;Cleveland Cavaliers;1;0;33;Made Shot;Turnaround Jump Shot;2PT Field Goal;In The Paint (Non-RA);Center(C);Less Than 8 ft.;6;-69;7;1;1;20070128;CLE;PHX
Shot Chart Detail;20600655;172;2544;LeBron James;1610612739;Cleveland Cavaliers;2;6;7;Made Shot;Jump Shot;3PT Field Goal;Above the Break 3;Left Side Center(LC);24+ ft.;25;-153;207;1;1;20070128;CLE;PHX
Shot Chart Detail;20600655;185;2544;LeBron James;1610612739;Cleveland Cavaliers;2;4;34;Made Shot;Driving Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;3;7;1;1;20070128;CLE;PHX
Shot Chart Detail;20600655;190;2544;LeBron James;1610612739;Cleveland Cavaliers;2;3;35;Made Shot;Jump Shot;3PT Field Goal;Right Corner 3;Right Side(R);24+ ft.;23;236;-5;1;1;20070128;CLE;PHX
Shot Chart Detail;20600655;246;2544;LeBron James;1610612739;Cleveland Cavaliers;3;8;54;Made Shot;Jump Shot;2PT Field Goal;Mid-Range;Left Side(L);8-16 ft.;15;-136;84;1;1;20070128;CLE;PHX
Shot Chart Detail;20600655;305;2544;LeBron James;1610612739;Cleveland Cavaliers;3;2;18;Made Shot;Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;1;-8;12;1;1;20070128;CLE;PHX
Shot Chart Detail;20600655;309;2544;LeBron James;1610612739;Cleveland Cavaliers;3;1;9;Made Shot;Jump Shot;2PT Field Goal;Mid-Range;Right Side(R);16-24 ft.;19;156;109;1;1;20070128;CLE;PHX
Shot Chart Detail;20600655;375;2544;LeBron James;1610612739;Cleveland Cavaliers;4;7;18;Made Shot;Slam Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;8;-3;1;1;20070128;CLE;PHX
Shot Chart Detail;20600655;409;2544;LeBron James;1610612739;Cleveland Cavaliers;4;3;33;Made Shot;Jump Shot;3PT Field Goal;Above the Break 3;Right Side Center(RC);24+ ft.;24;105;219;1;1;20070128;CLE;PHX
Shot Chart Detail;20600687;195;2544;LeBron James;1610612739;Cleveland Cavaliers;2;3;9;Made Shot;Alley Oop Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070201;MIA;CLE
Shot Chart Detail;20600687;233;2544;LeBron James;1610612739;Cleveland Cavaliers;3;11;26;Made Shot;Jump Shot;3PT Field Goal;Above the Break 3;Left Side Center(LC);24+ ft.;24;-184;166;1;1;20070201;MIA;CLE
Shot Chart Detail;20600687;250;2544;LeBron James;1610612739;Cleveland Cavaliers;3;9;33;Made Shot;Jump Shot;2PT Field Goal;In The Paint (Non-RA);Center(C);Less Than 8 ft.;7;-66;25;1;1;20070201;MIA;CLE
Shot Chart Detail;20600687;279;2544;LeBron James;1610612739;Cleveland Cavaliers;3;5;59;Made Shot;Turnaround Jump Shot;2PT Field Goal;Mid-Range;Left Side(L);16-24 ft.;16;-164;17;1;1;20070201;MIA;CLE
Shot Chart Detail;20600687;421;2544;LeBron James;1610612739;Cleveland Cavaliers;4;3;41;Made Shot;Jump Shot;2PT Field Goal;In The Paint (Non-RA);Right Side(R);8-16 ft.;13;71;114;1;1;20070201;MIA;CLE
Shot Chart Detail;20600687;495;2544;LeBron James;1610612739;Cleveland Cavaliers;4;0;3;Made Shot;Jump Shot;3PT Field Goal;Above the Break 3;Right Side Center(RC);24+ ft.;25;186;171;1;1;20070201;MIA;CLE
Shot Chart Detail;20600694;87;2544;LeBron James;1610612739;Cleveland Cavaliers;1;1;30;Made Shot;Fadeaway Jump Shot;2PT Field Goal;Mid-Range;Right Side(R);16-24 ft.;16;169;-9;1;1;20070202;CLE;CHA
Shot Chart Detail;20600694;290;2544;LeBron James;1610612739;Cleveland Cavaliers;3;8;2;Made Shot;Alley Oop Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;-8;1;1;20070202;CLE;CHA
Shot Chart Detail;20600694;308;2544;LeBron James;1610612739;Cleveland Cavaliers;3;5;53;Made Shot;Running Jump Shot;2PT Field Goal;In The Paint (Non-RA);Center(C);Less Than 8 ft.;4;46;15;1;1;20070202;CLE;CHA
Shot Chart Detail;20600694;340;2544;LeBron James;1610612739;Cleveland Cavaliers;3;3;17;Made Shot;Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;1;-11;2;1;1;20070202;CLE;CHA
Shot Chart Detail;20600694;377;2544;LeBron James;1610612739;Cleveland Cavaliers;3;0;1;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;-6;5;1;1;20070202;CLE;CHA
Shot Chart Detail;20600694;387;2544;LeBron James;1610612739;Cleveland Cavaliers;4;10;58;Made Shot;Jump Shot;2PT Field Goal;Mid-Range;Right Side(R);16-24 ft.;20;197;72;1;1;20070202;CLE;CHA
Shot Chart Detail;20600694;389;2544;LeBron James;1610612739;Cleveland Cavaliers;4;10;33;Made Shot;Slam Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;-3;-1;1;1;20070202;CLE;CHA
Shot Chart Detail;20600711;13;2544;LeBron James;1610612739;Cleveland Cavaliers;1;10;25;Made Shot;Fadeaway Jump Shot;2PT Field Goal;Mid-Range;Left Side(L);8-16 ft.;10;-97;-26;1;1;20070204;CLE;DET
Shot Chart Detail;20600711;36;2544;LeBron James;1610612739;Cleveland Cavaliers;1;8;5;Made Shot;Driving Finger Roll Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;-5;1;1;20070204;CLE;DET
Shot Chart Detail;20600711;75;2544;LeBron James;1610612739;Cleveland Cavaliers;1;3;18;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;1;18;-5;1;1;20070204;CLE;DET
Shot Chart Detail;20600711;97;2544;LeBron James;1610612739;Cleveland Cavaliers;1;0;55;Made Shot;Running Jump Shot;2PT Field Goal;In The Paint (Non-RA);Center(C);Less Than 8 ft.;6;-10;66;1;1;20070204;CLE;DET
Shot Chart Detail;20600711;217;2544;LeBron James;1610612739;Cleveland Cavaliers;2;0;36;Made Shot;Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;8;5;1;1;20070204;CLE;DET
Shot Chart Detail;20600711;353;2544;LeBron James;1610612739;Cleveland Cavaliers;4;9;28;Made Shot;Jump Shot;3PT Field Goal;Above the Break 3;Left Side Center(LC);24+ ft.;25;-168;194;1;1;20070204;CLE;DET
Shot Chart Detail;20600711;411;2544;LeBron James;1610612739;Cleveland Cavaliers;4;2;49;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;-6;0;1;1;20070204;CLE;DET
Shot Chart Detail;20600711;420;2544;LeBron James;1610612739;Cleveland Cavaliers;4;2;6;Made Shot;Reverse Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;-3;2;1;1;20070204;CLE;DET
Shot Chart Detail;20600711;442;2544;LeBron James;1610612739;Cleveland Cavaliers;4;0;30;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;-5;0;1;1;20070204;CLE;DET
Shot Chart Detail;20600729;44;2544;LeBron James;1610612739;Cleveland Cavaliers;1;6;41;Made Shot;Jump Bank Shot;2PT Field Goal;In The Paint (Non-RA);Right Side(R);8-16 ft.;9;75;58;1;1;20070207;CLE;LAC
Shot Chart Detail;20600729;67;2544;LeBron James;1610612739;Cleveland Cavaliers;1;4;22;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;1;-6;-9;1;1;20070207;CLE;LAC
Shot Chart Detail;20600729;202;2544;LeBron James;1610612739;Cleveland Cavaliers;2;4;29;Made Shot;Driving Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;5;3;1;1;20070207;CLE;LAC
Shot Chart Detail;20600729;438;2544;LeBron James;1610612739;Cleveland Cavaliers;4;5;14;Made Shot;Jump Shot;3PT Field Goal;Mid-Range;Left Side(L);16-24 ft.;23;-215;100;1;1;20070207;CLE;LAC
Shot Chart Detail;20600744;11;2544;LeBron James;1610612739;Cleveland Cavaliers;1;10;30;Made Shot;Driving Finger Roll Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;1;5;18;1;1;20070209;CLE;MIA
Shot Chart Detail;20600744;29;2544;LeBron James;1610612739;Cleveland Cavaliers;1;7;40;Made Shot;Alley Oop Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;1;2;1;1;20070209;CLE;MIA
Shot Chart Detail;20600744;66;2544;LeBron James;1610612739;Cleveland Cavaliers;1;3;52;Made Shot;Running Jump Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;3;34;18;1;1;20070209;CLE;MIA
Shot Chart Detail;20600744;128;2544;LeBron James;1610612739;Cleveland Cavaliers;2;9;8;Made Shot;Jump Shot;2PT Field Goal;In The Paint (Non-RA);Center(C);Less Than 8 ft.;5;0;56;1;1;20070209;CLE;MIA
Shot Chart Detail;20600744;180;2544;LeBron James;1610612739;Cleveland Cavaliers;2;3;58;Made Shot;Turnaround Jump Shot;2PT Field Goal;Mid-Range;Right Side(R);8-16 ft.;14;140;-16;1;1;20070209;CLE;MIA
Shot Chart Detail;20600744;250;2544;LeBron James;1610612739;Cleveland Cavaliers;3;11;36;Made Shot;Jump Shot;2PT Field Goal;Mid-Range;Right Side Center(RC);16-24 ft.;18;120;145;1;1;20070209;CLE;MIA
Shot Chart Detail;20600744;277;2544;LeBron James;1610612739;Cleveland Cavaliers;3;7;51;Made Shot;Alley Oop Layup shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;-2;0;1;1;20070209;CLE;MIA
Shot Chart Detail;20600744;292;2544;LeBron James;1610612739;Cleveland Cavaliers;3;5;28;Made Shot;Jump Shot;3PT Field Goal;Right Corner 3;Right Side(R);24+ ft.;23;230;18;1;1;20070209;CLE;MIA
Shot Chart Detail;20600744;344;2544;LeBron James;1610612739;Cleveland Cavaliers;3;0;22;Made Shot;Driving Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;-1;1;1;20070209;CLE;MIA
Shot Chart Detail;20600744;361;2544;LeBron James;1610612739;Cleveland Cavaliers;4;11;28;Made Shot;Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;2;16;25;1;1;20070209;CLE;MIA
Shot Chart Detail;20600744;374;2544;LeBron James;1610612739;Cleveland Cavaliers;4;10;31;Made Shot;Jump Shot;2PT Field Goal;Mid-Range;Left Side(L);16-24 ft.;16;-166;31;1;1;20070209;CLE;MIA
Shot Chart Detail;20600744;395;2544;LeBron James;1610612739;Cleveland Cavaliers;4;8;17;Made Shot;Slam Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;-8;1;1;20070209;CLE;MIA
Shot Chart Detail;20600759;25;2544;LeBron James;1610612739;Cleveland Cavaliers;1;7;40;Made Shot;Running Jump Shot;2PT Field Goal;Mid-Range;Right Side(R);8-16 ft.;9;87;30;1;1;20070211;CLE;LAL
Shot Chart Detail;20600759;79;2544;LeBron James;1610612739;Cleveland Cavaliers;1;2;3;Made Shot;Running Jump Shot;2PT Field Goal;In The Paint (Non-RA);Center(C);Less Than 8 ft.;4;-36;30;1;1;20070211;CLE;LAL
Shot Chart Detail;20600759;90;2544;LeBron James;1610612739;Cleveland Cavaliers;1;1;22;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;6;5;1;1;20070211;CLE;LAL
Shot Chart Detail;20600759;166;2544;LeBron James;1610612739;Cleveland Cavaliers;2;6;9;Made Shot;Slam Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;1;3;1;1;20070211;CLE;LAL
Shot Chart Detail;20600759;521;2544;LeBron James;1610612739;Cleveland Cavaliers;4;0;21;Made Shot;Driving Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;5;-3;1;1;20070211;CLE;LAL
Shot Chart Detail;20600784;28;2544;LeBron James;1610612739;Cleveland Cavaliers;1;7;55;Made Shot;Jump Shot;2PT Field Goal;Mid-Range;Left Side Center(LC);16-24 ft.;19;-110;156;1;1;20070214;UTA;CLE
Shot Chart Detail;20600784;68;2544;LeBron James;1610612739;Cleveland Cavaliers;1;3;42;Made Shot;Jump Shot;2PT Field Goal;Mid-Range;Right Side(R);16-24 ft.;20;205;0;1;1;20070214;UTA;CLE
Shot Chart Detail;20600784;79;2544;LeBron James;1610612739;Cleveland Cavaliers;1;1;58;Made Shot;Jump Shot;2PT Field Goal;Mid-Range;Left Side Center(LC);16-24 ft.;19;-92;171;1;1;20070214;UTA;CLE
Shot Chart Detail;20600784;82;2544;LeBron James;1610612739;Cleveland Cavaliers;1;1;29;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070214;UTA;CLE
Shot Chart Detail;20600784;167;2544;LeBron James;1610612739;Cleveland Cavaliers;2;6;18;Made Shot;Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070214;UTA;CLE
Shot Chart Detail;20600784;219;2544;LeBron James;1610612739;Cleveland Cavaliers;2;1;56;Made Shot;Jump Shot;2PT Field Goal;Mid-Range;Left Side Center(LC);16-24 ft.;19;-94;176;1;1;20070214;UTA;CLE
Shot Chart Detail;20600784;294;2544;LeBron James;1610612739;Cleveland Cavaliers;3;4;51;Made Shot;Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070214;UTA;CLE
Shot Chart Detail;20600784;342;2544;LeBron James;1610612739;Cleveland Cavaliers;3;0;0;Made Shot;Jump Shot;2PT Field Goal;Mid-Range;Right Side Center(RC);16-24 ft.;21;154;150;1;1;20070214;UTA;CLE
Shot Chart Detail;20600784;451;2544;LeBron James;1610612739;Cleveland Cavaliers;4;1;15;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070214;UTA;CLE
Shot Chart Detail;20600789;5;2544;LeBron James;1610612739;Cleveland Cavaliers;1;11;18;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070215;LAL;CLE
Shot Chart Detail;20600789;22;2544;LeBron James;1610612739;Cleveland Cavaliers;1;9;28;Made Shot;Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070215;LAL;CLE
Shot Chart Detail;20600789;42;2544;LeBron James;1610612739;Cleveland Cavaliers;1;7;30;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070215;LAL;CLE
Shot Chart Detail;20600789;66;2544;LeBron James;1610612739;Cleveland Cavaliers;1;5;5;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070215;LAL;CLE
Shot Chart Detail;20600789;99;2544;LeBron James;1610612739;Cleveland Cavaliers;1;2;17;Made Shot;Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070215;LAL;CLE
Shot Chart Detail;20600789;312;2544;LeBron James;1610612739;Cleveland Cavaliers;3;7;16;Made Shot;Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070215;LAL;CLE
Shot Chart Detail;20600789;327;2544;LeBron James;1610612739;Cleveland Cavaliers;3;6;15;Made Shot;Slam Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070215;LAL;CLE
Shot Chart Detail;20600789;371;2544;LeBron James;1610612739;Cleveland Cavaliers;3;2;55;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070215;LAL;CLE
Shot Chart Detail;20600789;384;2544;LeBron James;1610612739;Cleveland Cavaliers;3;2;17;Made Shot;Reverse Dunk Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070215;LAL;CLE
Shot Chart Detail;20600789;520;2544;LeBron James;1610612739;Cleveland Cavaliers;4;3;5;Made Shot;Fadeaway Jump Shot;2PT Field Goal;Mid-Range;Left Side(L);8-16 ft.;15;-154;-5;1;1;20070215;LAL;CLE
Shot Chart Detail;20600800;101;2544;LeBron James;1610612739;Cleveland Cavaliers;1;2;29;Made Shot;Jump Shot;2PT Field Goal;Mid-Range;Right Side(R);16-24 ft.;19;166;107;1;1;20070221;TOR;CLE
Shot Chart Detail;20600800;201;2544;LeBron James;1610612739;Cleveland Cavaliers;2;3;53;Made Shot;Driving Finger Roll Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070221;TOR;CLE
Shot Chart Detail;20600800;234;2544;LeBron James;1610612739;Cleveland Cavaliers;2;0;49;Made Shot;Driving Layup Shot;2PT Field Goal;Restricted Area;Center(C);Less Than 8 ft.;0;0;0;1;1;20070221;TOR;CLE
Shot Chart Detail;20600800;249;2544;LeBron James;1610612739;Cleveland Cavaliers;3;11;31;Made Shot;Fadeaway Jump Shot;2PT Field Goal;In The Paint (Non-RA);Center(C);8-16 ft.;9;5;95;1;1;20070221;TOR;CLE
